evidence_id,org_id,obligation_id,control_id,evidence_type,evidence_title,evidence_date,submitted_by,status,reviewer_comments,storage_uri,evidence_score,hash
EVD-0000106,ORG-0023,OBL-000620,CTL-000950,Vendor attestation,Operational Resilience evidence package 106,2025-07-05,USR-00080,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/106,81,41abe96a95b9db774bcc9c18c1307375
EVD-0000107,ORG-0023,OBL-000620,CTL-000950,Vendor attestation,Operational Resilience evidence package 107,2025-01-29,USR-00080,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0023/107,0,e8aea9e9201d083b079d1dba9780ac7c
EVD-0000108,ORG-0023,OBL-000620,CTL-000950,Vendor attestation,Operational Resilience evidence package 108,2025-04-26,USR-00080,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/108,84,5d6bd726c8b2639afda8fc99b1461666
EVD-0000109,ORG-0007,OBL-000288,CTL-000501,Vendor attestation,Liquidity Risk evidence package 109,2025-06-06,USR-00035,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0007/109,94,56b1565fe781e6a26865ae41b4b28f63
EVD-0000110,ORG-0025,OBL-000067,CTL-000276,Policy document,Incident Management evidence package 110,2025-11-02,USR-00144,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/110,87,c11420fdb8b084d2a04b81fed2243145
EVD-0000111,ORG-0025,OBL-000067,CTL-000276,Policy document,Incident Management evidence package 111,2025-08-20,USR-00032,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/111,98,3b71725953d9bfc3b7d6b4324c6b10f7
EVD-0000112,ORG-0013,OBL-000275,CTL-000631,Transaction report,Incident Management evidence package 112,2025-08-23,USR-00097,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/112,92,4523d4f902b50a07da58a7ffb2c78f1d
EVD-0000113,ORG-0016,OBL-000415,CTL-000771,Risk assessment,Incident Management evidence package 113,2026-05-17,USR-00083,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/113,87,e2087419c7ce1dd77e8d9abd10af433f
EVD-0000114,ORG-0016,OBL-000415,CTL-000771,Risk assessment,Incident Management evidence package 114,2025-11-18,USR-00028,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0016/114,0,1dd930f0d8a3087a36b5ccd2be99c587
EVD-0000115,ORG-0027,OBL-000741,CTL-001407,Data retention proof,KYC/AML evidence package 115,2025-03-01,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/115,89,640ef9ba02f863fe524d3d0eaf14bbc1
EVD-0000116,ORG-0027,OBL-000741,CTL-001407,Data retention proof,KYC/AML evidence package 116,2025-07-11,USR-00100,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/116,93,6952628ea5d33b05769ca1a287dfb26a
EVD-0000117,ORG-0027,OBL-000741,CTL-001407,Data retention proof,KYC/AML evidence package 117,2026-01-22,USR-00041,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/117,83,8f30a45dd246917621e80c886cdeac64
EVD-0000118,ORG-0025,OBL-000460,CTL-000867,Transaction report,Incident Management evidence package 118,2026-03-18,USR-00060,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/118,84,15ad7afee22a9b6defd3ddaceef7314f
EVD-0000119,ORG-0025,OBL-000460,CTL-000867,Transaction report,Incident Management evidence package 119,2025-06-29,USR-00026,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0025/119,0,cd474894deb66e48cc32594327e2b42a
EVD-0000120,ORG-0011,OBL-000394,CTL-001086,Policy document,Cybersecurity evidence package 120,2026-04-21,USR-00051,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/120,81,96ea5b16a4fd619bb0922bb52b71eac5
EVD-0000121,ORG-0020,OBL-000434,CTL-001160,Board minutes,Customer Protection evidence package 121,2024-12-15,USR-00121,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0020/121,96,5261668015c63bdc113775e9bc4d5d0b
EVD-0000122,ORG-0020,OBL-000434,CTL-001160,Board minutes,Customer Protection evidence package 122,2025-05-16,USR-00027,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0020/122,40,1f15d11b3caa7cd44008ac56fb8e7b84
EVD-0000123,ORG-0015,OBL-000398,CTL-001257,Board minutes,Disclosure evidence package 123,2025-08-30,USR-00066,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0015/123,0,2e8eb5a18f1aa49c4262f69f2c6dd672
EVD-0000124,ORG-0003,OBL-000384,CTL-000989,System report,Audit & Reporting evidence package 124,2025-04-17,USR-00113,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/124,98,04294a2af99a6a358b3599a0b090a73f
EVD-0000125,ORG-0003,OBL-000384,CTL-000989,System report,Audit & Reporting evidence package 125,2025-07-29,USR-00117,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/125,79,9685fbd30b0679d17bb7c637a4dc4140
EVD-0000126,ORG-0003,OBL-000384,CTL-000989,System report,Audit & Reporting evidence package 126,2025-02-20,USR-00047,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/126,91,55147196d471a5e6171693278e80984b
EVD-0000127,ORG-0018,OBL-000355,CTL-001347,Data retention proof,KYC/AML evidence package 127,2026-01-26,USR-00089,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/127,18,b6f7120a311eee4a2c6f37857b72ae0d
EVD-0000128,ORG-0018,OBL-000355,CTL-001347,Data retention proof,KYC/AML evidence package 128,2026-04-11,USR-00137,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0018/128,75,9005f5dbc63b0073be48e4ac41d011a3
EVD-0000129,ORG-0005,OBL-000211,CTL-000526,Risk assessment,Incident Management evidence package 129,2024-11-05,USR-00120,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0005/129,41,6f80d5e8efa195fa2ee6cb0298a1d184
EVD-0000130,ORG-0005,OBL-000211,CTL-000526,Risk assessment,Incident Management evidence package 130,2026-06-14,USR-00013,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/130,86,d3ca0acc39e04e92ee400ff373c3da1a
EVD-0000131,ORG-0005,OBL-000211,CTL-000526,Risk assessment,Incident Management evidence package 131,2025-05-10,USR-00013,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/131,83,4a652f4f52c52b2102c619c723da0f79
EVD-0000132,ORG-0029,OBL-000483,CTL-001231,Board minutes,Audit & Reporting evidence package 132,2026-03-03,USR-00025,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0029/132,86,6da66fb9d730f369e3baf77e20cf4897
EVD-0000133,ORG-0029,OBL-000483,CTL-001231,Board minutes,Audit & Reporting evidence package 133,2025-06-16,USR-00025,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0029/133,67,e83fb21cf573995780fd58c00dd8a404
EVD-0000134,ORG-0007,OBL-000325,CTL-000123,Vendor attestation,Data Privacy evidence package 134,2025-07-24,USR-00065,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0007/134,25,8353d8aae78923a87f023404a2206f71
EVD-0000135,ORG-0009,OBL-000113,CTL-000438,Access review,Data Privacy evidence package 135,2026-07-08,USR-00136,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0009/135,92,71e4c422e10b0584c240e8357bab14e7
EVD-0000136,ORG-0013,OBL-000360,CTL-001309,Risk assessment,Audit & Reporting evidence package 136,2025-01-04,USR-00039,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0013/136,55,1057d90bc463b6ac82a8ed2ddd0bbb36
EVD-0000137,ORG-0013,OBL-000360,CTL-001309,Risk assessment,Audit & Reporting evidence package 137,2024-11-10,USR-00097,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/137,86,30d133c1fc08203003c7f4114513f9ce
EVD-0000138,ORG-0030,OBL-000564,CTL-000117,Incident record,Audit & Reporting evidence package 138,2026-01-03,USR-00002,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0030/138,93,1a10a6921c497a4c585026c0c45c72e7
EVD-0000139,ORG-0030,OBL-000564,CTL-000117,Incident record,Audit & Reporting evidence package 139,2026-04-11,USR-00145,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0030/139,0,24ad25e3bff0588676d9c32d44090ef7
EVD-0000140,ORG-0019,OBL-000334,CTL-000535,System report,Customer Protection evidence package 140,2026-02-20,USR-00139,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0019/140,0,1d2ad18aa7d3847a2127194a630f71cd
EVD-0000141,ORG-0019,OBL-000334,CTL-000535,System report,Customer Protection evidence package 141,2025-04-19,USR-00023,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/141,93,13b3414354bd435b8b6f9f5bd9020bdc
EVD-0000142,ORG-0024,OBL-000598,CTL-000467,Audit sample,Liquidity Risk evidence package 142,2026-07-04,USR-00037,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/142,93,0a2eeb2a35df5f7fdd86f6b6c8f1d09d
EVD-0000143,ORG-0021,OBL-000564,CTL-001052,Incident record,Audit & Reporting evidence package 143,2024-12-07,USR-00048,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/143,78,d7e16d6237f4c4d1f29ddd7436cd83f9
EVD-0000144,ORG-0021,OBL-000564,CTL-001052,Incident record,Audit & Reporting evidence package 144,2025-02-09,USR-00048,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0021/144,58,b06dd4488550f53fef327ea5ff94edaa
EVD-0000145,ORG-0004,OBL-000688,CTL-000208,Incident record,Cybersecurity evidence package 145,2025-10-11,USR-00108,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0004/145,0,6f918fc87e67d9690651c0e25951e874
EVD-0000146,ORG-0027,OBL-000314,CTL-000951,Risk assessment,Audit & Reporting evidence package 146,2025-12-20,USR-00100,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/146,82,3ac0b0430768c8ce204a46706ed1cc68
EVD-0000147,ORG-0027,OBL-000314,CTL-000951,Risk assessment,Audit & Reporting evidence package 147,2025-12-30,USR-00041,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0027/147,63,dec914fc34c1ecada6280d9d0ea8f357
EVD-0000148,ORG-0027,OBL-000314,CTL-000951,Risk assessment,Audit & Reporting evidence package 148,2025-09-26,USR-00041,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/148,92,2e4cb178c54786234d09836f1ff4532b
EVD-0000149,ORG-0012,OBL-000550,CTL-000906,Access review,Audit & Reporting evidence package 149,2025-11-29,USR-00092,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0012/149,80,462bbfc00ffc9680d49baa8e1c3d6c15
EVD-0000150,ORG-0014,OBL-000493,CTL-001279,Data retention proof,Data Privacy evidence package 150,2025-02-10,USR-00009,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0014/150,87,dde20aacfc094ff62d0593118d526344
EVD-0000151,ORG-0014,OBL-000493,CTL-001279,Data retention proof,Data Privacy evidence package 151,2024-12-28,USR-00053,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0014/151,16,21e0d91739015d2e1f9b4bea5f783c3e
EVD-0000152,ORG-0014,OBL-000493,CTL-001279,Data retention proof,Data Privacy evidence package 152,2025-12-16,USR-00053,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0014/152,40,563e235e21f1498f2ac49d60fa94de75
EVD-0000153,ORG-0019,OBL-000412,CTL-001219,Access review,Capital Adequacy evidence package 153,2026-02-03,USR-00024,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/153,86,89912f728bc0d3f509bf23e1af3d6a10
EVD-0000154,ORG-0011,OBL-000379,CTL-001025,Risk assessment,Cybersecurity evidence package 154,2025-09-22,USR-00085,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0011/154,34,b7444f3997bae44cc4ede3a45abf60b3
EVD-0000155,ORG-0002,OBL-000170,CTL-001209,Vendor attestation,KYC/AML evidence package 155,2025-04-03,USR-00086,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/155,86,16c0b98f75526e86573f5bf1f346827e
EVD-0000156,ORG-0019,OBL-000341,CTL-001175,Policy document,Capital Adequacy evidence package 156,2025-08-20,USR-00139,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/156,88,0720fb62e54f734ef2d91ef2b6043181
EVD-0000157,ORG-0009,OBL-000373,CTL-000293,Data retention proof,KYC/AML evidence package 157,2025-09-24,USR-00040,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0009/157,0,8db99e6d3fb6f721a8f7ce924450ed0c
EVD-0000158,ORG-0009,OBL-000373,CTL-000293,Data retention proof,KYC/AML evidence package 158,2025-08-03,USR-00133,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0009/158,29,02684235cea75a0a59808b71e2c9a88f
EVD-0000159,ORG-0001,OBL-000218,CTL-001385,Risk assessment,Trading Risk evidence package 159,2025-05-29,USR-00076,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0001/159,0,a46a2c0881652e71725d28b419c9f57c
EVD-0000160,ORG-0001,OBL-000218,CTL-001385,Risk assessment,Trading Risk evidence package 160,2025-03-21,USR-00054,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/160,96,0df1775f1abf944355809eab694ae060
EVD-0000161,ORG-0001,OBL-000218,CTL-001385,Risk assessment,Trading Risk evidence package 161,2026-01-18,USR-00054,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0001/161,13,882b10372cd64b71c2771333f52464ac
EVD-0000162,ORG-0005,OBL-000323,CTL-000828,Training log,Operational Resilience evidence package 162,2025-03-07,USR-00101,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0005/162,60,a7b8387210e6699d36481c7d6619107d
EVD-0000163,ORG-0019,OBL-000600,CTL-001375,Incident record,Data Privacy evidence package 163,2025-06-10,USR-00024,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/163,88,a7a78d1dfbafc32d77329b78038986c0
EVD-0000164,ORG-0028,OBL-000725,CTL-000330,Policy document,Audit & Reporting evidence package 164,2025-11-15,USR-00122,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0028/164,0,a19223c69090ac300a9a06874543fec0
EVD-0000165,ORG-0002,OBL-000542,CTL-000581,Incident record,Trading Risk evidence package 165,2025-09-11,USR-00061,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/165,97,6787a3902d8f9abfe0044a01cd62abff
EVD-0000166,ORG-0002,OBL-000403,CTL-000957,Data retention proof,Trading Risk evidence package 166,2026-04-03,USR-00086,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/166,83,d4044bcf7f0c8472d94e672afd54c042
EVD-0000167,ORG-0002,OBL-000403,CTL-000957,Data retention proof,Trading Risk evidence package 167,2025-07-23,USR-00110,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/167,90,b8a269e6ace0d9655bba01ed73e5254a
EVD-0000168,ORG-0002,OBL-000403,CTL-000957,Data retention proof,Trading Risk evidence package 168,2026-03-18,USR-00061,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/168,94,8d6dff66f0583e6732d19d21ae5eb485
EVD-0000169,ORG-0008,OBL-000112,CTL-000046,Board minutes,Capital Adequacy evidence package 169,2026-07-06,USR-00050,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/169,83,12ffbda13efb82cb6b9adb04aa45a678
EVD-0000170,ORG-0008,OBL-000112,CTL-000046,Board minutes,Capital Adequacy evidence package 170,2025-01-02,USR-00128,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0008/170,51,208d067d7608963eaf090b6695a39800
EVD-0000171,ORG-0022,OBL-000388,CTL-000579,Data retention proof,Disclosure evidence package 171,2025-06-20,USR-00006,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0022/171,12,1bb868f7e1f5e848fc76519346cd028f
EVD-0000172,ORG-0010,OBL-000558,CTL-001081,Data retention proof,Customer Protection evidence package 172,2025-08-31,USR-00033,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0010/172,7,54b100ed741de9fe5c06463214c9dd99
EVD-0000173,ORG-0010,OBL-000558,CTL-001081,Data retention proof,Customer Protection evidence package 173,2024-11-12,USR-00064,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0010/173,91,ac452cb282be9ac7d3115361cd92c93e
EVD-0000174,ORG-0010,OBL-000558,CTL-001081,Data retention proof,Customer Protection evidence package 174,2026-05-16,USR-00064,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0010/174,52,06da5c0b4d0659e58b34194a2a100fcb
EVD-0000175,ORG-0001,OBL-000220,CTL-000249,Policy document,Trading Risk evidence package 175,2025-12-26,USR-00076,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0001/175,0,0974a950922ad526206df76fa5a8206c
